Chamber_Temp_C,Moisture_Percent,Motor_Load_A,Target_Heater_PWM,Target_Fan_PWM
64.26,68.8,2.65,16.88,60.5
64.25,68.76,2.59,16.97,61.32
64.22,68.72,2.51,16.83,60.73
64.22,68.68,2.51,17.61,60.39
64.2,68.64,2.44,16.59,59.63
64.22,68.6,2.58,17.63,60.74
64.22,68.56,2.64,17.21,60.64
64.24,68.52,2.61,18.11,61.26
64.23,68.48,2.55,17.54,60.21
64.23,68.44,2.57,16.76,59.8
64.23,68.39,2.61,17.32,60.91
64.22,68.35,2.67,16.94,60.03
64.23,68.31,2.57,17.97,60.88
64.21,68.27,2.6,17.73,61.34
64.21,68.23,2.58,17.91,60.42
64.21,68.19,2.52,17.58,60.25
64.22,68.15,2.56,17.59,59.8
64.21,68.11,2.5,17.42,60.65
64.23,68.07,2.46,17.19,59.12
64.25,68.03,2.47,17.68,60.62
64.23,67.99,2.59,17.31,59.72
88.48,33.8,0.89,17.68,60.67
87.37,33.74,1.89,0.0,100.0
86.27,33.68,1.91,0.0,100.0
85.2,33.62,1.83,0.87,100.0
84.11,33.56,1.9,0.22,100.0
83.05,33.5,1.91,0.0,100.0
81.96,33.44,1.9,0.06,99.48
80.96,33.39,1.84,1.22,99.83
79.86,33.33,1.93,0.0,99.66
78.78,33.27,1.82,0.0,99.87
77.75,33.22,1.83,0.69,100.0
76.72,33.16,1.96,0.0,99.98
75.69,33.11,1.91,0.0,99.98
74.68,33.05,1.81,0.18,100.0
73.72,33.0,1.92,0.61,100.0
72.73,32.94,1.85,0.21,100.0
71.73,32.89,1.94,0.0,99.99
71.02,32.85,2.01,0.15,56.71
70.29,32.81,1.84,0.0,53.35
69.6,32.76,1.86,0.12,50.59
69.05,32.73,1.89,2.12,48.2
68.66,32.69,1.85,6.12,46.35
68.33,32.65,1.89,7.65,44.0
68.1,32.61,1.92,10.19,43.19
67.93,32.57,1.98,11.2,41.32
67.81,32.53,1.84,12.22,41.01
67.75,32.5,1.87,12.72,40.74
67.66,32.46,1.85,12.97,40.18
67.65,32.42,1.94,14.72,39.9
67.68,32.39,1.87,14.53,40.2
67.57,32.35,1.87,12.94,40.39
67.52,32.31,1.81,13.74,39.27
67.5,32.28,1.87,14.7,39.8
67.5,32.24,1.79,14.5,39.08
67.51,32.2,1.84,14.33,39.38
67.51,32.17,1.86,14.72,39.21
67.46,32.13,1.85,13.67,38.57
67.49,32.09,1.78,15.35,39.17
67.5,32.05,1.86,15.79,39.58
67.53,32.02,1.95,14.67,39.04
67.54,31.98,1.85,15.22,39.17
67.55,31.94,1.76,15.44,39.02
67.55,31.91,1.89,14.94,39.18
67.54,31.87,1.82,14.5,38.94
67.52,31.83,1.86,14.87,39.52
67.55,31.8,1.84,14.95,38.91
67.55,31.76,1.85,14.93,39.27
67.54,31.72,1.86,14.58,38.8
67.54,31.69,1.75,14.8,38.99
67.55,31.65,1.8,14.75,38.81
67.52,31.61,1.84,14.09,39.09
67.52,31.58,1.78,14.73,38.62
67.54,31.54,1.85,15.13,38.26
67.59,31.5,1.8,14.45,38.03
67.6,31.47,1.81,14.79,39.75
67.61,31.43,1.86,14.35,38.38
67.56,31.39,1.88,14.09,38.27
67.55,31.36,1.75,14.69,38.68
67.59,31.32,1.81,15.2,38.5
67.59,31.28,1.87,14.35,38.96
67.6,31.25,1.82,14.32,38.88
67.56,31.21,1.86,14.17,39.24
67.59,31.17,1.69,14.61,37.47
67.55,31.14,1.79,13.48,38.73
67.58,31.1,1.83,14.77,37.02
67.58,31.06,1.82,14.5,38.37
67.56,31.03,1.76,13.55,39.45
67.58,30.99,1.71,14.47,38.1
67.56,30.95,1.8,14.29,37.37
67.55,30.92,1.85,14.65,37.86
67.56,30.88,1.79,14.9,38.36
67.52,30.84,1.84,14.57,38.33
67.53,30.81,1.69,15.06,37.9
67.53,30.77,1.8,14.57,38.8
67.55,30.73,1.8,14.83,38.03
67.58,30.7,1.93,14.89,38.75
67.55,30.66,1.83,14.18,38.83
67.57,30.62,1.86,15.09,37.56
67.53,30.59,1.91,14.22,38.71
67.55,30.55,1.79,15.35,37.62
67.58,30.51,1.91,14.63,37.7
67.57,30.48,1.8,14.62,37.39
67.6,30.44,1.82,14.04,37.16
67.55,30.41,1.75,13.98,38.23
67.53,30.37,1.69,14.29,38.42
67.53,30.33,1.79,15.41,37.33
67.59,30.3,1.76,15.06,37.65
67.56,30.26,1.85,14.48,37.3
67.58,30.22,1.77,14.87,37.63
67.59,30.19,1.88,14.0,37.56
67.61,30.15,1.8,14.88,37.53
67.55,30.11,1.8,13.85,37.58
67.57,30.08,1.8,15.5,37.73
67.58,30.04,1.83,14.15,37.33
67.63,30.0,1.83,15.76,37.96
67.64,29.97,1.85,14.11,36.97
67.65,29.93,1.84,14.01,37.72
67.6,29.9,1.85,13.38,37.71
67.59,29.86,1.76,14.93,38.05
67.58,29.82,1.82,15.03,37.06
67.57,29.79,1.8,14.24,38.22
67.57,29.75,1.77,14.38,38.08
67.54,29.71,1.85,14.18,37.25
67.53,29.68,1.81,13.86,37.09
67.51,29.64,1.79,14.47,37.44
67.53,29.6,1.85,15.27,37.27
67.57,29.57,1.85,14.87,37.48
67.61,29.53,1.8,15.12,37.39
67.59,29.5,1.82,13.71,37.61
67.6,29.46,1.72,14.42,36.96
67.63,29.42,1.82,15.14,37.28
67.65,29.39,1.8,14.52,36.81
67.61,29.35,1.72,13.78,37.22
67.65,29.31,1.78,15.17,38.2
67.66,29.28,1.76,14.03,37.96
67.57,29.24,1.73,13.49,38.4
67.6,29.2,1.83,14.43,36.52
67.61,29.17,1.78,14.12,38.04
67.6,29.13,1.8,14.12,38.57
67.61,29.09,1.79,15.08,37.55
67.63,29.06,1.85,14.85,36.45
67.63,29.02,1.78,13.99,38.28
67.66,28.99,1.87,13.95,37.37
67.64,28.95,1.79,14.11,37.33
67.63,28.91,1.69,13.51,37.62
67.62,28.88,1.86,14.64,38.2
67.59,28.84,1.76,13.95,37.69
67.59,28.8,1.77,14.17,37.7
67.57,28.77,1.76,13.79,37.56
67.57,28.73,1.74,15.53,36.49
67.57,28.69,1.82,14.94,36.75
67.6,28.66,1.75,14.81,37.47
67.56,28.62,1.67,14.22,37.8
67.56,28.58,1.81,14.44,37.69
67.54,28.55,1.7,13.65,37.39
67.63,28.51,1.66,15.21,37.09
67.61,28.48,1.74,14.92,37.31
67.64,28.44,1.84,14.47,37.97
67.61,28.4,1.74,13.67,38.13
67.6,28.37,1.73,14.23,37.09
67.59,28.33,1.76,13.88,37.64
67.61,28.29,1.8,15.16,37.22
67.55,28.26,1.77,14.29,37.47
67.5,28.22,1.71,13.8,36.58
67.52,28.18,1.77,14.74,36.75
67.51,28.15,1.75,13.9,37.14
67.54,28.11,1.68,14.92,37.13
67.57,28.08,1.8,14.63,37.92
67.62,28.04,1.75,14.84,38.11
67.65,28.0,1.68,13.8,37.34
67.63,27.97,1.7,13.85,36.9
67.63,27.93,1.82,14.16,36.55
67.61,27.89,1.77,14.01,37.46
67.62,27.86,1.72,14.33,37.82
67.57,27.82,1.66,14.11,37.94
67.57,27.78,1.73,14.67,37.55
67.57,27.75,1.7,14.23,36.83
67.54,27.71,1.8,14.44,36.83
67.51,27.68,1.72,14.49,37.26
67.5,27.64,1.74,15.31,38.34
67.55,27.6,1.71,15.21,36.69
67.59,27.57,1.72,14.79,36.93
67.55,27.53,1.75,14.31,37.82
67.54,27.49,1.7,13.76,36.67
67.52,27.46,1.79,14.51,37.39
67.57,27.42,1.76,14.96,37.32
67.59,27.38,1.81,15.36,37.73
67.6,27.35,1.8,14.6,37.16
67.62,27.31,1.77,14.63,38.31
67.59,27.28,1.78,13.77,37.39
67.6,27.24,1.78,14.77,37.45
67.53,27.2,1.82,13.95,38.26
67.55,27.17,1.76,14.78,37.64
67.56,27.13,1.79,14.98,37.6
67.56,27.09,1.79,14.09,37.24
67.59,27.06,1.71,14.86,37.05
67.6,27.02,1.68,15.31,37.34
67.63,26.98,1.69,14.45,37.45
67.61,26.95,1.82,14.23,37.0
67.59,26.91,1.74,13.76,37.74
67.63,26.87,1.83,14.74,36.77
67.6,26.84,1.76,14.23,38.74
67.6,26.8,1.66,15.09,37.19
67.63,26.77,1.68,15.43,37.14
67.63,26.73,1.75,14.67,37.15
67.62,26.69,1.76,13.68,37.44
67.61,26.66,1.83,14.32,37.61
67.59,26.62,1.78,13.95,37.53
67.61,26.58,1.75,15.04,37.33
67.55,26.55,1.7,13.19,36.65
67.53,26.51,1.72,14.1,37.58
67.47,26.47,1.72,14.17,37.11
67.47,26.44,1.74,15.22,36.99
67.49,26.4,1.83,14.67,36.47
67.53,26.37,1.77,15.06,36.57
67.53,26.33,1.74,15.16,38.47
67.53,26.29,1.73,15.59,37.86
67.58,26.26,1.71,15.55,38.57
67.57,26.22,1.68,14.01,38.43
67.58,26.18,1.68,14.49,37.43
67.59,26.15,1.71,14.23,36.48
67.6,26.11,1.72,14.68,38.08
67.62,26.07,1.74,14.51,37.42
67.62,26.04,1.65,13.99,38.01
67.65,26.0,1.77,15.04,37.67
67.61,25.96,1.65,13.84,38.06
67.56,25.93,1.8,13.86,37.71
67.59,25.89,1.73,15.24,37.9
67.57,25.86,1.75,13.88,37.85
67.6,25.82,1.73,15.45,36.96
67.59,25.78,1.7,13.91,37.32
67.64,25.75,1.75,15.12,36.6
67.57,25.71,1.67,13.88,37.1
67.62,25.67,1.68,15.08,37.27
67.61,25.64,1.71,14.63,37.12
67.59,25.6,1.72,14.03,36.65
67.63,25.56,1.75,15.11,37.82
67.63,25.53,1.74,14.37,36.92
67.67,25.49,1.66,14.94,37.87
67.66,25.46,1.7,13.82,37.89
67.61,25.42,1.79,13.99,37.99
67.59,25.38,1.79,13.88,36.49
67.6,25.35,1.7,14.74,37.75
67.57,25.31,1.77,13.63,36.27
67.61,25.27,1.72,14.72,37.61
67.64,25.24,1.73,14.26,37.04
67.64,25.2,1.65,13.66,36.99
67.7,25.16,1.73,15.1,36.17
67.71,25.13,1.74,13.88,37.7
67.66,25.09,1.7,13.32,36.96
67.6,25.06,1.7,13.27,37.62
67.62,25.02,1.66,14.77,38.14
67.59,24.98,1.72,14.45,37.52
67.59,24.95,1.7,15.38,37.38
67.57,24.91,1.69,13.83,37.81
67.57,24.87,1.66,14.39,37.19
67.53,24.84,1.71,13.88,37.85
67.53,24.8,1.61,14.94,37.3
67.52,24.76,1.68,14.53,37.31
67.57,24.73,1.79,15.97,36.14
67.6,24.69,1.7,14.58,36.91
67.57,24.66,1.64,14.25,37.48
67.57,24.62,1.71,14.52,36.78
67.58,24.58,1.72,14.98,37.86
67.58,24.55,1.64,14.75,37.49
67.59,24.51,1.56,14.76,36.47
67.59,24.47,1.72,13.78,36.93
67.59,24.44,1.68,14.2,37.71
67.56,24.4,1.63,13.77,37.26
67.58,24.36,1.7,14.83,37.37
67.6,24.33,1.67,14.88,37.23
67.54,24.29,1.73,14.11,38.07
67.55,24.26,1.61,14.46,36.78
67.54,24.22,1.64,14.32,36.76
67.54,24.18,1.71,15.58,38.05
67.55,24.15,1.67,15.21,37.41
67.52,24.11,1.68,14.32,36.99
67.48,24.07,1.69,14.12,36.99
67.52,24.04,1.76,14.76,37.08
67.48,24.0,1.7,13.63,36.65
67.48,23.97,1.68,14.29,36.43
67.52,23.93,1.69,15.3,37.15
67.49,23.89,1.76,14.9,37.42
67.47,23.86,1.71,13.94,36.43
67.46,23.82,1.73,13.67,36.87
67.47,23.78,1.66,14.9,36.68
67.49,23.75,1.68,14.68,36.42
67.54,23.71,1.72,15.31,37.06
67.51,23.68,1.67,13.9,36.72
67.56,23.64,1.68,14.59,37.51
67.53,23.6,1.67,14.71,37.65
67.54,23.57,1.66,15.34,36.78
67.59,23.53,1.65,14.74,36.7
67.59,23.49,1.67,13.86,37.33
67.63,23.46,1.7,14.73,36.91
67.65,23.42,1.62,14.76,37.69
67.65,23.38,1.61,13.84,38.28
67.62,23.35,1.68,14.22,37.39
67.63,23.31,1.69,14.82,37.73
67.64,23.28,1.56,14.05,37.72
67.67,23.24,1.63,14.58,36.77
67.63,23.2,1.61,13.39,38.02
67.57,23.17,1.61,13.62,37.41
67.58,23.13,1.74,14.66,36.78
67.62,23.09,1.6,14.42,37.4
67.65,23.06,1.73,14.87,38.02
67.66,23.02,1.72,14.25,37.3
67.65,22.98,1.67,14.59,37.66
67.64,22.95,1.67,14.59,38.1
67.58,22.91,1.7,13.52,38.04
67.56,22.87,1.62,13.95,37.83
67.6,22.84,1.64,14.98,36.95
67.55,22.8,1.72,13.55,36.9
67.61,22.77,1.63,15.13,38.03
67.59,22.73,1.56,14.25,37.23
67.59,22.69,1.76,14.47,36.7
67.6,22.66,1.67,14.21,37.45
67.59,22.62,1.6,14.57,37.2
67.63,22.58,1.58,14.85,36.51
67.62,22.55,1.68,14.68,37.36
26.49,81.96,3.44,14.77,37.25
29.98,81.93,2.83,99.26,73.85
33.47,81.89,2.86,99.46,73.26
36.94,81.86,2.72,99.41,74.02
40.4,81.83,2.79,100.0,74.07
43.81,81.79,2.87,100.0,74.1
47.2,81.75,2.84,99.93,73.27
50.57,81.71,2.86,99.85,73.11
52.29,81.68,2.79,58.37,63.32
53.83,81.64,2.8,53.99,64.15
55.1,81.6,2.84,48.45,64.43
56.25,81.56,2.8,44.45,64.24
57.25,81.52,2.87,40.56,63.83
58.11,81.49,2.76,38.05,63.63
58.88,81.45,2.8,36.06,64.39
59.52,81.41,2.82,33.02,63.65
60.1,81.37,2.83,31.84,64.18
60.63,81.33,2.89,30.03,63.33
61.02,81.29,2.84,27.99,62.75
61.43,81.25,2.75,26.99,63.82
61.76,81.2,2.81,25.32,63.89
62.03,81.16,2.77,23.99,63.81
62.24,81.12,2.83,22.91,64.03
62.49,81.08,2.78,23.35,63.97
62.66,81.04,2.9,21.78,64.67
62.85,81.0,2.85,22.04,67.01
63.04,80.96,2.72,22.23,67.59
63.17,80.91,2.8,20.75,67.23
63.3,80.87,2.8,21.35,68.12
63.37,80.83,2.79,20.01,68.66
63.46,80.79,2.79,19.7,69.67
63.52,80.74,2.76,20.06,68.66
63.59,80.7,2.86,19.96,69.52
63.61,80.66,2.8,18.79,69.37
63.67,80.62,2.86,19.2,69.18
63.69,80.57,2.79,19.61,70.09
63.71,80.53,2.74,18.58,69.67
63.69,80.49,2.82,18.57,69.65
63.69,80.44,2.83,18.77,70.27
63.69,80.4,2.83,18.99,68.43
63.74,80.36,2.83,19.11,69.59
63.82,80.32,2.78,19.58,68.55
63.77,80.27,2.79,18.56,70.67
63.82,80.23,2.84,19.19,69.53
63.84,80.19,2.83,18.64,70.28
63.87,80.14,2.83,18.94,69.6
63.91,80.1,2.76,18.95,69.53
63.92,80.06,2.79,19.45,69.78
63.96,80.01,2.79,18.77,70.41
63.92,79.97,2.73,17.89,69.97
63.91,79.93,2.87,17.93,69.53
63.91,79.89,2.8,18.39,69.72
63.91,79.84,2.83,18.77,69.57
63.87,79.8,2.82,18.27,70.44
63.88,79.76,2.69,18.66,69.03
63.9,79.71,2.79,19.09,69.13
63.85,79.67,2.78,17.81,70.76
63.83,79.63,2.83,18.1,69.24
63.84,79.58,2.72,18.58,69.1
63.85,79.54,2.69,19.07,69.21
63.85,79.5,2.85,18.18,70.32
63.86,79.46,2.8,18.51,68.11
63.86,79.41,2.78,18.87,69.4
63.84,79.37,2.74,18.26,69.63
63.85,79.33,2.76,18.75,68.91
63.86,79.29,2.84,18.56,68.58
63.85,79.24,2.8,18.47,68.93
63.83,79.2,2.8,18.72,69.95
63.84,79.16,2.77,18.61,69.02
63.84,79.11,2.78,17.98,69.17
63.87,79.07,2.7,19.02,68.88
63.9,79.03,2.77,19.51,68.98
63.88,78.99,2.79,17.82,68.6
63.88,78.94,2.72,18.47,69.04
63.86,78.9,2.79,18.11,69.1
63.86,78.86,2.8,18.36,68.81
63.89,78.81,2.7,18.78,69.84
63.85,78.77,2.79,17.8,68.78
63.89,78.73,2.85,18.71,68.48
63.87,78.69,2.82,17.44,68.12
63.88,78.64,2.8,18.63,68.75
63.87,78.6,2.77,18.45,69.39
63.9,78.56,2.8,18.85,68.72
63.87,78.52,2.72,18.09,68.21
63.8,78.47,2.86,17.45,69.13
63.77,78.43,2.79,18.34,68.1
63.77,78.39,2.79,18.56,68.12
63.78,78.34,2.84,18.29,68.07
63.81,78.3,2.78,19.07,68.08
63.86,78.26,2.72,18.96,67.75
63.86,78.22,2.69,18.66,68.55
63.86,78.17,2.7,18.3,66.92
63.93,78.13,2.83,19.97,68.74
63.93,78.09,2.81,18.57,67.85
63.92,78.05,2.75,17.74,68.59
63.93,78.0,2.78,18.33,68.72
63.88,77.96,2.83,18.2,68.62
63.9,77.92,2.79,18.28,67.73
63.88,77.88,2.76,17.82,68.15
63.91,77.83,2.72,19.17,67.99
63.89,77.79,2.75,17.84,68.3
63.9,77.75,2.76,18.44,67.98
63.93,77.71,2.74,18.62,69.27
63.94,77.66,2.79,18.82,67.51
63.94,77.62,2.72,18.51,68.35
63.96,77.58,2.74,18.25,67.87
63.97,77.54,2.77,17.98,67.21
63.91,77.49,2.79,16.95,68.25
63.94,77.45,2.83,18.23,67.34
63.93,77.41,2.66,18.08,68.04
63.98,77.37,2.78,18.88,67.35
63.99,77.32,2.7,18.2,67.9
64.04,77.28,2.74,18.68,68.0
64.04,77.24,2.84,17.95,68.21
64.01,77.19,2.63,17.67,67.97
64.05,77.15,2.76,17.68,67.65
64.04,77.11,2.79,18.11,67.24
64.04,77.07,2.7,19.13,67.58
64.03,77.03,2.76,17.48,67.51
64.03,76.98,2.65,17.33,68.52
64.02,76.94,2.67,18.49,67.67
64.01,76.9,2.85,17.7,67.43
63.99,76.85,2.79,17.72,66.88
63.98,76.81,2.74,17.91,67.79
63.99,76.77,2.69,18.86,66.9
64.01,76.73,2.73,18.2,67.42
64.03,76.69,2.68,17.89,67.58
64.04,76.64,2.68,17.46,67.48
64.04,76.6,2.63,17.88,67.03
64.0,76.56,2.69,17.37,68.06
64.01,76.52,2.63,17.97,67.21
64.0,76.47,2.73,17.46,66.75
64.01,76.43,2.73,18.73,67.55
64.03,76.39,2.68,18.61,67.88
63.99,76.35,2.75,16.87,66.12
63.97,76.3,2.7,17.68,67.65
63.99,76.26,2.75,18.68,67.38
63.99,76.22,2.67,18.35,67.99
64.01,76.18,2.72,18.34,66.91
63.96,76.13,2.71,17.19,67.02
63.96,76.09,2.72,17.91,66.66
63.99,76.05,2.67,18.69,67.02
64.0,76.01,2.65,18.33,66.54
63.99,75.96,2.75,18.22,67.99
63.97,75.92,2.75,18.66,66.35
63.97,75.88,2.78,18.14,66.65
63.98,75.84,2.77,18.03,67.56
63.95,75.8,2.69,18.06,66.63
63.96,75.75,2.68,18.69,66.27
63.93,75.71,2.79,17.78,66.28
63.98,75.67,2.71,18.3,65.47
64.01,75.63,2.7,18.3,66.48
64.02,75.58,2.7,18.15,66.29
64.02,75.54,2.72,17.79,65.66
64.04,75.5,2.66,18.87,66.58
64.03,75.46,2.67,18.02,66.01
63.98,75.42,2.77,17.74,66.68
64.0,75.37,2.7,17.95,65.75
64.0,75.33,2.74,17.47,65.36
64.0,75.29,2.77,17.78,66.74
63.97,75.25,2.68,17.54,65.47
63.99,75.21,2.7,18.65,66.03
63.99,75.16,2.69,17.82,65.5
64.0,75.12,2.72,17.65,65.47
64.0,75.08,2.67,18.48,65.72
64.06,75.04,2.65,18.51,65.03
64.06,75.0,2.6,18.21,65.52
64.11,74.95,2.67,18.73,66.29
64.05,74.91,2.69,17.21,66.53
63.99,74.87,2.62,17.21,65.94
63.97,74.83,2.75,17.6,65.89
63.98,74.78,2.74,18.85,65.3
63.93,74.74,2.74,17.28,65.02
63.95,74.7,2.65,18.5,66.04
63.99,74.66,2.86,17.9,64.59
63.98,74.62,2.71,17.68,65.66
64.0,74.58,2.75,18.6,64.72
64.03,74.53,2.72,18.24,65.53
64.06,74.49,2.71,18.48,65.81
64.06,74.45,2.68,17.8,65.12
64.04,74.41,2.72,16.98,65.85
64.05,74.37,2.73,18.32,65.27
64.05,74.32,2.71,17.31,64.82
64.07,74.28,2.63,18.32,64.44
64.1,74.24,2.66,18.21,66.03
64.06,74.2,2.68,17.34,65.21
64.06,74.16,2.71,17.44,64.55
64.06,74.11,2.72,18.66,64.98
64.11,74.07,2.76,18.28,65.73
64.08,74.03,2.72,17.18,66.08
64.11,73.99,2.66,17.9,64.64
64.12,73.95,2.65,18.6,64.84
64.17,73.9,2.77,18.37,64.47
64.16,73.86,2.62,17.4,65.2
64.18,73.82,2.64,18.84,65.64
64.14,73.78,2.69,17.56,64.69
64.15,73.74,2.66,18.08,65.61
64.12,73.69,2.64,17.57,65.65
64.11,73.65,2.67,17.46,64.86
64.09,73.61,2.64,18.02,64.02
64.11,73.57,2.68,18.15,64.48
64.13,73.53,2.72,17.82,65.63
64.12,73.49,2.57,17.55,65.6
64.18,73.44,2.62,18.87,64.82
64.21,73.4,2.59,18.56,64.59
64.17,73.36,2.66,17.56,64.92
64.13,73.32,2.68,17.53,64.75
64.09,73.28,2.71,16.98,65.11
64.12,73.23,2.62,17.74,64.5
64.07,73.19,2.62,17.09,64.83
64.02,73.15,2.63,17.0,64.89
64.01,73.11,2.7,17.28,63.9
64.03,73.07,2.71,17.3,63.7
64.08,73.03,2.6,17.56,64.03
64.05,72.98,2.62,16.81,63.91
64.07,72.94,2.63,18.35,64.13
64.05,72.9,2.6,17.43,64.48
64.06,72.86,2.74,18.33,63.82
64.08,72.82,2.64,18.13,63.97
64.07,72.78,2.65,17.61,63.85
64.07,72.73,2.62,17.48,64.04
64.03,72.69,2.68,17.75,64.15
63.97,72.65,2.68,17.29,63.46
63.99,72.61,2.55,17.71,63.16
64.02,72.57,2.63,18.07,63.76
64.05,72.53,2.71,17.97,63.47
64.05,72.49,2.67,17.63,63.73
64.09,72.44,2.65,18.09,63.47
64.1,72.4,2.62,17.72,63.22
64.14,72.36,2.63,18.13,63.27
64.13,72.32,2.7,17.72,63.76
64.08,72.28,2.63,17.16,64.05
64.13,72.24,2.72,18.51,63.36
64.15,72.19,2.57,17.54,63.77
64.11,72.15,2.71,17.32,63.73
64.16,72.11,2.68,18.05,63.78
64.15,72.07,2.61,17.41,62.82
64.13,72.03,2.68,17.86,63.6
64.14,71.99,2.66,18.26,64.2
64.12,71.94,2.62,17.07,64.42
64.13,71.9,2.56,17.35,63.51
64.19,71.86,2.72,18.3,63.57
64.18,71.82,2.61,17.37,63.98
64.22,71.78,2.59,18.25,63.07
64.23,71.74,2.66,17.02,63.31
64.25,71.7,2.61,17.72,62.68
64.2,71.65,2.65,17.5,64.81
64.25,71.61,2.67,18.51,63.11
64.18,71.57,2.73,16.18,63.65
64.2,71.53,2.65,17.35,62.86
64.2,71.49,2.72,17.85,64.21
64.23,71.45,2.63,18.33,62.84
64.2,71.4,2.64,17.21,64.15
64.23,71.36,2.72,17.02,63.19
64.24,71.32,2.61,17.5,63.53
64.28,71.28,2.61,18.23,63.89
64.27,71.24,2.68,17.09,63.5
64.25,71.2,2.67,17.44,62.76
64.21,71.16,2.56,16.68,62.96
64.21,71.11,2.73,17.51,62.89
64.16,71.07,2.55,16.15,62.47
64.19,71.03,2.68,18.66,63.76
64.2,70.99,2.64,17.72,63.57
64.24,70.95,2.57,18.09,63.38
64.24,70.91,2.63,16.91,61.92
64.22,70.87,2.63,17.42,62.82
64.24,70.82,2.58,17.63,62.29
64.24,70.78,2.7,17.17,62.18
64.22,70.74,2.61,17.04,62.35
64.25,70.7,2.58,18.25,63.27
64.18,70.66,2.65,16.37,62.21
64.23,70.62,2.56,18.13,62.15
64.2,70.58,2.7,16.35,62.52
64.27,70.54,2.63,18.44,62.2
64.26,70.49,2.6,17.2,62.56
64.33,70.45,2.56,18.04,62.63
64.25,70.41,2.53,15.59,62.52
64.29,70.37,2.71,17.91,61.72
64.29,70.33,2.59,16.55,62.41
64.3,70.29,2.58,17.29,62.81
64.29,70.25,2.57,16.72,61.92
64.29,70.2,2.64,17.72,63.2
64.35,70.16,2.63,18.17,61.91
64.4,70.12,2.57,17.42,62.19
64.41,70.08,2.55,17.12,62.69
64.35,70.04,2.58,16.17,62.84
64.38,70.0,2.61,17.21,61.71
64.39,69.96,2.54,17.23,62.79
64.39,69.91,2.59,17.4,62.67
64.39,69.87,2.68,17.01,62.57
64.35,69.83,2.65,16.3,62.83
64.39,69.79,2.66,17.75,62.35
64.38,69.75,2.57,17.33,62.98
64.35,69.71,2.59,16.28,62.2
64.35,69.67,2.61,17.2,62.37
64.38,69.63,2.56,17.37,61.68
64.4,69.58,2.5,17.58,62.24
64.4,69.54,2.59,17.14,62.24
64.41,69.5,2.66,17.11,62.58
64.39,69.46,2.62,16.42,61.85
87.98,27.04,0.6,17.1,61.39
86.93,26.98,1.71,1.21,99.56
85.82,26.92,1.73,0.25,99.74
84.73,26.86,1.8,0.0,99.7
83.65,26.8,1.74,0.0,99.43
82.6,26.74,1.81,0.0,100.0
81.59,26.69,1.69,0.2,98.95
80.56,26.63,1.79,0.0,100.0
79.54,26.57,1.75,0.45,99.84
78.52,26.52,1.76,0.0,100.0
77.49,26.46,1.74,0.0,100.0
76.49,26.4,1.71,0.0,99.34
75.52,26.35,1.78,0.29,99.66
74.55,26.29,1.75,0.15,99.89
73.59,26.24,1.66,0.12,100.0
72.57,26.19,1.72,0.0,99.61
71.6,26.13,1.78,0.3,99.99
70.93,26.09,1.72,0.07,53.56
70.35,26.05,1.67,1.03,50.51
69.73,26.01,1.7,0.26,48.07
69.2,25.97,1.69,1.74,45.61
68.79,25.93,1.77,5.67,43.28
68.46,25.89,1.65,6.99,42.14
68.26,25.86,1.73,9.2,41.47
68.11,25.82,1.74,11.02,39.5
67.96,25.78,1.61,11.26,39.33
67.91,25.75,1.69,12.63,38.97
67.85,25.71,1.7,12.16,38.66
67.81,25.67,1.71,13.32,37.88
67.83,25.64,1.65,13.75,38.35
67.8,25.6,1.67,13.1,38.4
67.77,25.56,1.71,14.06,38.19
67.75,25.53,1.71,13.22,39.48
67.74,25.49,1.56,13.46,38.46
67.7,25.45,1.75,13.89,37.97
67.76,25.42,1.8,14.9,38.09
67.73,25.38,1.7,13.04,37.1
67.7,25.34,1.7,12.92,37.89
67.67,25.31,1.61,13.4,37.69
67.69,25.27,1.63,13.88,37.03
67.69,25.23,1.72,14.4,37.54
67.65,25.2,1.68,13.43,37.9
67.64,25.16,1.72,14.31,37.03
67.65,25.12,1.71,14.15,37.64
67.63,25.09,1.61,14.4,37.65
67.69,25.05,1.68,15.21,37.5
67.74,25.01,1.71,13.81,37.55
67.75,24.98,1.69,13.32,37.11
67.73,24.94,1.73,13.87,38.43
67.73,24.91,1.69,13.32,37.42
67.73,24.87,1.62,13.9,38.11
67.69,24.83,1.72,13.32,37.76
67.69,24.8,1.71,14.48,38.42
67.68,24.76,1.79,14.06,38.08
67.71,24.72,1.72,14.41,38.18
67.65,24.69,1.71,13.21,37.78
67.67,24.65,1.67,14.03,37.57
67.63,24.61,1.68,13.83,37.7
67.61,24.58,1.71,12.98,37.23
67.59,24.54,1.69,14.05,37.46
67.67,24.5,1.7,15.91,38.29
67.66,24.47,1.66,13.51,37.27
67.68,24.43,1.69,14.51,38.41
67.62,24.39,1.67,13.08,38.1
67.64,24.36,1.67,14.77,37.99
67.62,24.32,1.61,13.81,36.96
67.66,24.28,1.64,14.59,37.7
67.64,24.25,1.68,13.44,37.67
67.65,24.21,1.78,14.01,38.42
67.65,24.17,1.71,14.75,38.44
67.68,24.14,1.67,13.87,36.78
67.64,24.1,1.65,13.37,37.53
67.63,24.07,1.76,14.02,38.44
67.67,24.03,1.68,14.65,37.72
67.66,23.99,1.69,14.61,37.97
67.68,23.96,1.65,14.41,37.51
